Price,Boeing,Steel ETF,Crude Oil,Aerospace ETF,Industrial ETF,10Y Yield,Volatility Index,USD Index,Transport ETF,Airline ETF
Ticker,BA,SLX,CL=F,ITA,XLI,^TNX,^VIX,DX-Y.NYB,IYT,JETS
Date,,,,,,,,,,
2020-02-04,316.0595397949219,28.50971221923828,49.61000061035156,109.59431457519531,75.56634521484375,1.6030000448226929,16.049999237060547,97.95999908447266,45.305580139160156,30.682018280029297
2020-02-05,327.6008605957031,28.992374420166016,50.75,111.3868179321289,76.82868194580078,1.6490000486373901,15.149999618530273,98.2699966430664,45.917213439941406,31.28473472595215
2020-02-06,339.4106140136719,28.976011276245117,50.95000076293945,112.68614959716797,77.07567596435547,1.6440000534057617,14.960000038146973,98.5,45.734432220458984,30.940181732177734
2020-02-07,334.75830078125,28.30519676208496,50.31999969482422,112.5533676147461,76.5176773071289,1.5779999494552612,15.470000267028809,98.68000030517578,45.70396423339844,30.592653274536133
2020-02-10,342.6314697265625,28.092500686645508,49.56999969482422,113.26470184326172,76.94760131835938,1.5470000505447388,15.039999961853027,98.83000183105469,45.7297477722168,30.622440338134766
2020-02-11,342.3829345703125,28.56697654724121,49.939998626708984,113.26943969726562,77.24031829833984,1.590000033378601,15.180000305175781,98.72000122070312,45.85395431518555,31.257925033569336
2020-02-12,345.39501953125,28.787857055664062,51.16999816894531,113.71519470214844,77.96295166015625,1.6299999952316284,13.739999771118164,99.05000305175781,46.28513717651367,31.694822311401367
2020-02-13,342.82000732421875,28.49335289001465,51.41999816894531,113.11769104003906,77.52387237548828,1.6169999837875366,14.149999618530273,99.06999969482422,46.2382698059082,31.456514358520508
2020-02-14,340.489990234375,28.157941818237305,52.04999923706055,112.90428161621094,77.42325592041016,1.5880000591278076,13.680000305175781,99.12000274658203,45.696937561035156,31.11295509338379
2020-02-18,338.8800048828125,28.035234451293945,52.04999923706055,112.06967163085938,76.98419952392578,1.555999994277954,14.829999923706055,99.45999908447266,45.72270965576172,30.88060760498047
2020-02-19,338.29998779296875,28.24793243408203,53.290000915527344,111.90370178222656,76.95675659179688,1.5700000524520874,14.380000114440918,99.5999984741211,46.06953048706055,30.622440338134766
2020-02-20,336.2799987792969,27.879802703857422,53.779998779296875,111.18767547607422,76.84698486328125,1.524999976158142,15.5600004196167,99.87000274658203,46.437461853027344,30.602582931518555
2020-02-21,330.3800048828125,27.675283432006836,53.380001068115234,110.8936538696289,76.4627914428711,1.4709999561309814,17.079999923706055,99.26000213623047,45.91018295288086,30.22724723815918
2020-02-24,317.8999938964844,26.36637306213379,51.43000030517578,107.53150177001953,74.28570556640625,1.3769999742507935,25.030000686645508,99.29000091552734,44.28620147705078,28.44788932800293
2020-02-25,304.1400146484375,25.581026077270508,49.900001525878906,102.19190979003906,71.25794219970703,1.3300000429153442,27.850000381469727,98.97000122070312,42.390342712402344,26.710235595703125
